Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
380,XX,B0014J07R2,2,4,5,24-Jul-10,A2INGDHZFPDBFP,"Taking Pot Luck with Refurbs, New Ones Can Have Issues as Well","I probably buy about 20 wireless routers a year either for new customer installations or as replacements for older units.  Recently Linksys has started selling refurbished units at deeply discounted prices.  Of the last 10 I have purchased either through Amazon or my Cisco distributor, 7 have been pretty much DOA.  Most just quit working, one even had a broken connector on the WAN port.  I just don't understand how they maintain any quality control and how they can even consider sending out refurbished units.  It isn't just one model, but it goes through the entire offering of refurbished units.  This has happened with all of the WRT line.  I haven't purchased any of the E series or Valet, so I can't express any opinion on those.The new units are not much better.  Many features are lacking without flashing the ROM to something like dd-wrt; wireless connectivity can be spotty; and sync with DSL or broadband is inconsistent.  I spend a lot of time troubleshooting these units.  A few years ago, I had no issues with the older versions like the WRT54G with the external antennas.  The newer versions just do not have the reliability I have come to expect.Customer service has also become an issue.  Even previously, support was spotty and the stock answer was to return the unit for repair.  Now with the refurb units, you have a 90 day warranty and the cost to replace just isn't worth it.  Customer service just doesn't really care about helping their customers.  I am a Cisco/Linksys Partner and reseller and I can't even get a response when I contacted them about the quality of their refurbished items.  I think much of this has occurred since they were aquired by Cisco.In general, I think the wireless manufacturers are going through a transition with so many devices that require connectivity (printers, TV's, DVR's, cameras, Apple devices, mobile devices, etc.).  This changes the game from the way it was even 3 years ago when the standard WRT54G wireless routers were sufficient for many users and for even most business applications.  The ISP's do their best to discourage networking and don't support any type of network product, so that just adds to the mix.  Right now, unless you buy the higher end units with more features to help with connectivity and throughput, you will be spending a lot of time troubleshooting your router.  The Linksys WRT routers just don't stand up to the test of time.  Hopefully the new series fixes a lot of the issues, but by all means AVOID any refurbished Linksys routers.",,,
382,XX,B0014J07R2,5,0,0,23-Jul-10,A2DCNY3MUT7IB7,new router,"After searching for a new router, which I had heard this brand was an excellant product, I was very happy with my puchase.",,,
383,XX,B0014J07R2,5,0,0,22-Jul-10,A198QCFOYN2YHV,decent product for the money,I bought referb item and completely satisfied with it.Easy to install. Just plug the disk and follow instructions.Good item especially for the money you pay.,,,
384,XX,B0014J07R2,4,0,0,20-Jul-10,A376CDUOH62KD5,Not bad for the money,"Pretty easily installed, particularly given I installed this at our company which uses a T1 router behind a firewall. The configurations allow for several possible scenarios in which you can install this router. The router covers our entire 8,000 sf office and is very low profile.",,,
385,XX,B0014J07R2,4,0,0,20-Jul-10,A1WKBHB6JWRFB6,Good Value if you don't need anything super special,"I've always been impressed with Linksys routers, but this is the first one I've bought for myself. It's great for someone that doesn't need anything special.",,,
387,XX,B0014J07R2,5,0,0,15-Jul-10,A32ZXI0EN9OMO,Good Value,"This router is a good value for the money. It was easy to install and works well--easy to reset if the network goes down. It is fast enough for my purposes. If you just need a basic network in the house for laptops, this is a great product.",,,
388,XX,B0014J07R2,4,1,1,12-Jul-10,ADZ0H8RL756VJ,Good Router,"I've had this router for over a year and it has never failed me. This is a good router for an apartment or small house. The only problem is that the range is not the greatest, if im outside about 50 feet or so from the router i get a very weak signal, though i hardly ever am that far away from the router. Overall good router.",,,
389,XX,B0014J07R2,4,1,1,12-Jul-10,A1YNXHQD5QW1CY,difficult setup -- after that it works great,"the bad:Awful installer CD.  It runs slow (10 minutes), is very inefficient and crashed causing me to do system restore on my computer.  The router will not work unless the installer is run from the CD.  I wound up resetting the router, and running the setup manually without the CD.the good:Router doesn't need to be reset.  Signal strength is excellent inside the apartment and outside.  The data transfer rate is great.",,,
390,XX,B0014J07R2,4,0,0,11-Jul-10,A1TR5BXY5H3M16,Good router but still iffy on the price.,"This is a great router it is easy to set-up and I love that it is more sleek looking than the older routers but I had a little issue for the price.  I work in electronics retail and I know that the Linksys's new N routers start at about 59.99 and go on sale for 49.99.  I feel that price is still relatively close to this router for just 44.99 for a G.  I went ahead and got this one anyway because I had some Amazon.com credit to use.  I live in a small apartment so the reception is great all around it, I haven't tried it farther away.  Overall a simple good router.",,,
391,XX,B0014J07R2,1,1,1,7-Jul-10,A12DR72C22ZBFI,Won't Last!,Don't try to use the features unless you want it to crash. This new line of Cisco routers have quirks that come and go. NOT very reliable like the old squire routers. I don't know why that is but I've had nothing but problems with these new flat routers. Poor quality and reliability.Great!,,,
392,XX,B0014J07R2,1,1,1,2-Jul-10,A2P5E9OJOE7D35,Inconsistent,"Product does not work as advertised, this may be due to the fact that it is a refurbished product.  I could not get a consistent signal.  I talked with Linksys support and they told me it was fixed when he remoted in to my computer.  However, the signal kept dropping and I eventually had to return the item.  Bought another brand wireless router which now works perfectly.",,,
393,XX,B0014J07R2,5,1,1,29-Jun-10,A1DYMUT1UBHDBA,It works.,"I have an older version of this same router that I purchased about 18 months ago. While this is a slightly newer version (same case, different version number) of the 'G' WiFi router, its operation has been identical to my other one as far as I can tell.Installation was easy (following their instructions using the included CD), and signal quality and connectivity are good (within two adjacent rooms in an apartment).I am very happy with it and would purchase another if needed.",,,
394,XX,B0014J07R2,2,2,2,28-Jun-10,A216FA3UFSQO6P,Misleading packaging,Box says Router isn't suitable for 'streaming music' or 'multi-player gaming'. This is just a rouse to get folks to upgrade to more expensive N level routers.,,,
395,XX,B0014J07R2,4,1,1,24-Jun-10,A6NJ72R2WPIG5,"Easy, Cheep and Reliable","I have 2 of these and they work well. Unlike other consumer grade routers and AP's the WRT54G2 doesn't need to be restarted on a regular basis. However I can tell you that the range is very dependent on its location. I have one placed in the middle of the office with no immediate obstacles and I can see it outside the building. The other one I have is placed under a medium sized desk and although its coverage is sufficient it is noticeably shorter. I would imagine that this could be improved upon with directional antennas however from an operational standpoint, I liked the WRT54G2 enough to buy a second.",,,
