Num	Sentence	Sentiment
1311	"I have both macs and pcs in my house, spread across two floors, and everything works flawlessly."	1
1312	I havent had any issues yet.	0
1313	I bought this router few years age.	0
1314	"Worked for almost one year, problems start."	0
1315	"Disconnecting every 10 minutes, and I had to restart the router every time."	0
1316	I called Linksys and they provided a software on their website to upload on the router.	0
1317	"The problem was solved for a year, then started again."	0
1318	"I called them again, this time they asked for $15 to fix the problem."	0
1319	"I rejected the offer, since I had to pay them $15 every year to fix the problem."	0
1320	"I tried to upload the software from their website again, but the software did not help to redeem the problem."	0
1321	"This router is the worst router I had, I bought it for almost $100CAD, but it wasnt worth a penny.+ had a good range.- disc every 10 min, you have to pay Cisco to get the instruction to solve the issue (they may resolve it for a year, then you have to contact them again, and again), too expensive"	0
1322	"Not Recommended at all, since you have to spend money on it every year."	0
1323	The Cisco-Linksys WRT160N looked good on paper.	1
1324	"However, I was getting Cannot connect to WRT160N with WPA errors on two separate Windows 7 laptop machines located within a very strong signal strength distance."	0
1325	"I spent considerable time looking through the manufacturers support forum and found some complex instructions that had me changing beacon thresholds, fragmentation thresholds, and RTS thresholds."	0
1326	"After making this complex sequence of adjustments, I was able to connect with both the Windows 7 machines."	0
1327	"However, the connections would intermittently drop and then have trouble reconnecting"	0
1328	"After a while, I gave up this WRT160N and purchased a cheaper device from a competitor."	1
1329	I installed the competitors device today and it was working correctly from the get-go.	1
1330	"Moreover, its been up all day and the connection speed seems much faster"	1
1331	"In summary, the Cisco-Linksys WRT160N was a waste of my time and money."	0
1332	"The competitors device is cheaper, faster, and far more reliable for my environment"	1
1333	YMMV.	0
1334	my cable company came to set up my internet.	1
1335	"i opened up the box, unpacked it, plugged it in and was done."	1
1336	I didnt even use the cd that came with it!!	0
1337	"i must add that i have not set up the security yet, but i have no one near my house within 500 yards, so i was not too concerned about it"	0
1338	"Not sure how hard that is, will edit this review when i do it."	0
1339	"I have the router in the basement, and my son has is Xbox 360 on the 2nd floor and we get full bars and no lag time playing online!"	1
1340	Very strong signal through the basement ceiling and all the way to the 2nd floor.	1
1341	I would call that impressive!	1
1342	i will tell anyone who needs a wireless router to get this one.	1
1343	"Like the subject says, ive had this router in my home for years and havent had a single issue."	0
1344	the range is good enough for my home and the speed is up to par.	1
1345	"Super easy to install, just insert disc and follow the easy instructions."	1
1346	You will be online in no time.	0
1347	:D	1
1348	"Love this product, had been using for a while and havent seen any problem at all, Im strongly recommending to buy it."	0
1349	I LOVED ALL THE STUFF I BOUGHT OR WAS FREE.	1
1350	I HATE WRITING THIS REVEIW WITH YOU MAKING ME WRITE NINETEEN WORDS.	0
1351	I HAVE BETTER THINGS TO DO.	1
1352	"Usually, this router works just fine."	1
1353	I use it to support a number of devices in my home and have never had a problem with it dropping connections.	0
1354	The big problem is with its DNS caching.	0
1355	Google WRT106N DNS issues and youll find some threads on Linksys/Ciscos website about this.	0
1356	This was never fixed in the latest firmware and continues to be an issue	0
1357	"Youll most likely set this router up to use DHCP, so that it automatically assigns an address and some other information to any device that connects to it."	0
1358	"When you do this, it will assign itself as the first DNS server to anything that connects, with your actual DNS servers second and third."	0
1359	"Sometimes its DNS cache gets corrupted, which will start sending you to random websites."	0
1360	"IE, last night when I tried to go to Google, it was sending me to static"	0
1361	ak	0
1362	facebook	0
1363	com.	1
1364	"Resetting the router generally clears this up, but its pretty irritating when it happens"	0
1365	There is no way to configure the router not to set itself as the first DNS server when using DHCP.	0
1366	"What you can do on a PC is to set the DNS servers manually, which fixes the issue."	0
1367	"However, I have yet to find a way to do that on our phones, tablets, or other devices (like Tivos), so theyre basically stuck with this problem"	0
1368	"As I mentioned, it can be fixed by restarting the router, and it often fixes itself over time."	0
1369	Whats frustrating is that this has been a known issue for this router for many years and Linksys/Cisco do not appear to be willing to do anything about it	0
1370	"Its fine for what it is, and if you can find it cheap, itll do the job."	1
1371	"There are better routers out there for similar money that wont have these same issues, though."	0
1372	This product does exactly what it is supposed to do.	1
